Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,Tm,Games,3PT_Volume_Eff,3PT_per_Min,FT_Volume_Eff,AST_TOV_Ratio,AST_per_Min,Defensive_Impact,Defense_per_Min,Total_Rebounding,REB_per_Min,PTS_per_FGA,PTS_per_Min,TS%,Usage_Rate
Craig Porter,9.116111111111111,1.0555555555555556,1.8888888888888888,0.39166666666666666,0.2777777777777778,0.6111111111111112,0.1388888888888889,0.16666666666666666,0.2777777777777778,0.08333333333333333,0.1111111111111111,0.7777777777777778,0.8888888888888888,1.3333333333333333,0.2777777777777778,0.3333333333333333,0.5,0.4444444444444444,2.5555555555555554,2.6888888888888887,CLE,18,0.08487654320987656,0.030140454518054135,0.023148148148148147,2.2222222222222223,0.14467418168665983,0.6111111111111112,0.0663089999397191,0.8888888888888888,0.09644945445777321,1.2849162011173183,0.277292181566098,0.6199460916442049,0.27246970884320937
Craig Porter Jr.,8.34769230769231,1.3846153846153846,2.076923076923077,0.4816153846153846,0.46153846153846156,0.6153846153846154,0.25,0.3076923076923077,0.38461538461538464,0.19230769230769232,0.3076923076923077,0.6923076923076923,1.0,0.9230769230769231,0.3076923076923077,0.3076923076923077,0.5384615384615384,0.38461538461538464,3.5384615384615383,3.5076923076923077,CLE,13,0.15384615384615385,0.05463485703879074,0.07396449704142012,1.4457831325301207,0.10926971407758149,0.6153846153846154,0.072846476051721,1.0,0.1183755235840466,1.625441696113074,0.41886723729739567,0.7705192629815746,0.32963030413403743
D'Angelo Russell,25.706976744186047,4.395348837209302,10.953488372093023,0.3846279069767442,1.9767441860465116,5.930232558139535,0.31983720930232556,2.2093023255813953,2.5348837209302326,0.6316046511627906,0.3023255813953488,2.488372093023256,2.7906976744186047,5.1395348837209305,0.9767441860465116,0.3953488372093023,1.8604651162790697,1.9069767441860466,12.976744186046512,10.123255813953488,LAL,43,1.89670903190914,0.07659727854375055,1.6010443482963763,2.6215895610913407,0.19915292421375147,1.372093023255814,0.053167522753897446,2.7906976744186047,0.10813733441470667,1.173995371344414,0.5028386050283861,0.5353955978584176,0.5397494818419392
DaQuan Jeffries,18.082222222222224,2.0,4.722222222222222,0.3468333333333333,0.9444444444444444,2.6666666666666665,0.2668333333333333,0.4444444444444444,0.5,0.25,0.9444444444444444,2.0,2.9444444444444446,1.1666666666666667,0.7222222222222222,0.3888888888888889,0.5555555555555556,2.0,5.388888888888889,4.577777777777778,CHO,18,0.7115555555555555,0.051943290149107785,0.125,1.7796610169491527,0.06416524077242727,1.1111111111111112,0.0611097531165974,2.9444444444444446,0.1619408457589831,1.1175115207373274,0.2963823026154974,0.5397284665034499,0.3023710584209239
Dalano Banton,15.2045,3.0,7.275,0.39615,1.125,3.15,0.27215,1.3,1.85,0.417425,0.325,1.625,1.95,2.075,0.7,0.5,1.2,0.9,8.425,5.970000000000001,POR,40,0.8572725,0.07350779182593355,0.7722362500000001,1.5961538461538463,0.1355810382567219,1.2,0.07840831128099579,1.95,0.12741350583161815,1.1423728813559324,0.5504916854519913,0.5175697260105664,0.6069456695743082
Dalen Terry,12.725744680851063,1.3829787234042554,3.0638297872340425,0.3818297872340426,0.40425531914893614,1.148936170212766,0.17551063829787236,0.6170212765957447,0.8936170212765957,0.2127659574468085,0.574468085106383,0.9148936170212766,1.4893617021276595,1.2127659574468086,0.46808510638297873,0.23404255319148937,0.7446808510638298,1.5106382978723405,3.7872340425531914,2.893617021276596,CHI,47,0.2016505205975555,0.03151905243774987,0.19013128112267993,1.4357682619647356,0.09455715731324962,0.7021276595744681,0.05474361739188136,1.4893617021276597,0.11612282477065743,1.1970410221923335,0.2952837544168146,0.5399502517745556,0.32759907765299184
Dalton Knecht,20.707708333333333,3.4166666666666665,7.354166666666667,0.4186666666666667,1.6041666666666667,4.479166666666667,0.3036666666666667,0.9791666666666666,1.1875,0.3777916666666667,0.5,2.5625,3.0625,0.875,0.3333333333333333,0.0625,0.5,1.3125,9.416666666666666,6.635416666666667,LAL,48,1.3601736111111113,0.07709482663676322,0.4486276041666667,1.4583333333333335,0.04205172362005266,0.3958333333333333,0.019023398780500012,3.0625,0.14718103267018431,1.2632755729457796,0.4525566446729477,0.5939865433137089,0.40257516745597083
Damian Lillard,36.23813953488372,7.674418604651163,17.209302325581394,0.4385581395348837,3.4186046511627906,9.0,0.37379069767441864,6.232558139534884,6.767441860465116,0.9038837209302325,0.5813953488372093,4.069767441860465,4.651162790697675,7.4186046511627906,1.1627906976744187,0.20930232558139536,2.8372093023255816,1.7674418604651163,25.0,20.3953488372093,MIL,43,3.364116279069768,0.09407759161365468,6.1169805300162245,2.525732383214568,0.20415477363779486,1.372093023255814,0.03775903336874576,4.651162790697675,0.12799672328388392,1.4443100900174661,0.687982387650876,0.6176811960606305,0.6336093795998822
Damion Lee,5.935714285714285,1.0,3.142857142857143,0.2749285714285714,0.21428571428571427,1.5,0.17857142857142858,0.9285714285714286,0.9285714285714286,0.5,0.14285714285714285,0.7857142857142857,0.9285714285714286,0.5714285714285714,0.2857142857142857,0.0,0.35714285714285715,0.2857142857142857,3.142857142857143,1.8928571428571428,PHO,14,0.26785714285714285,0.03550295857988166,0.4642857142857143,1.2499999999999998,0.09467455621301776,0.2857142857142857,0.04733727810650888,0.9285714285714286,0.15384615384615388,0.9691629955947136,0.5207100591715977,0.4363347877826259,0.6475739644970415
Daniel Gafford,22.02387755102041,5.081632653061225,7.26530612244898,0.6856734693877551,0.0,0.0,0.0,2.4489795918367347,3.4489795918367347,0.6349387755102042,2.7142857142857144,4.183673469387755,6.8979591836734695,1.4285714285714286,0.40816326530612246,1.836734693877551,1.2040816326530612,2.693877551020408,12.612244897959183,12.726530612244899,DAL,49,0.0,0.0,2.1898908788005,1.0954616588419406,0.06457147601169666,2.2448979591836737,0.10146946230409476,6.8979591836734695,0.31178798417076387,1.7123857024106401,0.5700738882175505,0.71393914188674,0.45140996430119823
Daniel Theis,16.348684210526315,1.605263157894737,3.3947368421052633,0.40268421052631576,0.23684210526315788,0.9736842105263158,0.16665789473684212,0.8157894736842105,0.9736842105263158,0.3171052631578948,1.1578947368421053,3.1578947368421053,4.315789473684211,1.5789473684210527,0.47368421052631576,0.5263157894736842,0.6578947368421053,1.8421052631578947,4.2631578947368425,4.776315789473684,NOP,38,0.16227216066481995,0.014398848092152626,0.3087603878116344,2.0833333333333335,0.09599232061435085,1.0,0.06079513638908887,4.315789473684211,0.26237900967922567,1.2198795180722892,0.2591792656587473,0.550346514472075,0.27242620590352773
Dario Šarić,14.746923076923078,1.3846153846153846,4.153846153846154,0.254,0.46153846153846156,1.8461538461538463,0.10384615384615385,0.5384615384615384,0.7692307692307693,0.23076923076923078,1.0,2.6153846153846154,3.6153846153846154,1.6923076923076923,0.5384615384615384,0.07692307692307693,1.0769230769230769,1.3846153846153846,3.769230769230769,2.9538461538461536,DEN,13,0.19171597633136098,0.03108647220351277,0.1775147928994083,1.4379084967320261,0.11398373141288015,0.6153846153846154,0.04144862960468369,3.6153846153846154,0.2435106989275167,0.8860759493670886,0.2538728563286876,0.4149026248941575,0.3751100979223874
Darius Garland,30.342,7.82,15.64,0.50916,3.02,6.96,0.43478,3.2,3.66,0.76862,0.58,1.98,2.56,6.72,1.12,0.2,2.52,2.1,21.86,17.46,CLE,50,3.0260688,0.09920504566060048,2.8131492,2.564885496183206,0.22074765127126994,1.32,0.04336114578542803,2.56,0.08409434334143617,1.388818297331639,0.7180868536889823,0.6317772999468221,0.649444845936535
David Roddy,12.826666666666666,1.6296296296296295,3.4444444444444446,0.40951851851851856,0.5925925925925926,1.5925925925925926,0.28085185185185185,0.6666666666666666,0.8148148148148148,0.21603703703703706,0.4074074074074074,2.185185185185185,2.5925925925925926,1.1111111111111112,0.4444444444444444,0.2962962962962963,0.7407407407407407,0.6666666666666666,4.518518518518518,4.062962962962963,ATL,27,0.4472825788751715,0.04584264512062346,0.17603017832647463,1.3215859030837005,0.085954959601169,0.7407407407407407,0.057303306400779325,2.5925925925925926,0.20056157240272765,1.274817136886102,0.3495501690447539,0.5863693165433048,0.35149848146238044
Davion Mitchell,24.549545454545456,2.409090909090909,5.545454545454546,0.4021136363636364,0.9545454545454546,2.659090909090909,0.37013636363636365,0.5681818181818182,0.8409090909090909,0.2840909090909091,0.36363636363636365,1.5681818181818181,1.9318181818181819,4.613636363636363,0.7045454545454546,0.18181818181818182,1.7727272727272727,2.6363636363636362,6.340909090909091,5.2727272727272725,TOR,44,0.9842262396694216,0.03872466761326965,0.23889462809917358,2.4635922330097086,0.18716922679746995,0.8863636363636365,0.03595861992660754,1.9318181818181817,0.07837135112209334,1.1231884057971013,0.25724243485957693,0.5314690643096617,0.31189953714802043
Day'Ron Sharpe,17.338666666666665,3.2333333333333334,6.3,0.4956333333333333,0.2,1.0,0.1361,1.3666666666666667,1.7666666666666666,0.5401,2.8333333333333335,3.2,6.033333333333333,1.5333333333333334,0.7333333333333333,0.6333333333333333,1.2,2.1333333333333333,8.033333333333333,7.8966666666666665,BRK,30,0.1361,0.011468766725284808,0.9541766666666667,1.1794871794871795,0.08792721156051686,1.3666666666666667,0.07836990595611286,6.033333333333333,0.345974462879425,1.2552083333333335,0.4606621301322731,0.5635581330090731,0.47465402553712055
De'Aaron Fox,36.8668085106383,9.23404255319149,19.617021276595743,0.4696808510638298,2.0425531914893615,6.340425531914893,0.3384468085106383,4.382978723404255,5.319148936170213,0.7511489361702128,0.9787234042553191,3.9574468085106385,4.9361702127659575,6.276595744680851,1.553191489361702,0.425531914893617,2.851063829787234,2.6382978723404253,24.893617021276597,18.69148936170213,SAC,47,2.1458967858759617,0.05525370660281793,3.9954730647351746,2.1268925739005047,0.16979003591490927,1.978723404255319,0.05352702827147987,4.9361702127659575,0.13352979095681,1.2625445127873098,0.6734045492218436,0.5655725818146663,0.671102311446726
De'Andre Hunter,28.746486486486482,6.135135135135135,13.297297297297296,0.45337837837837835,2.6216216216216215,6.675675675675675,0.39029729729729734,4.081081081081081,4.756756756756757,0.8101621621621622,0.7297297297297297,3.189189189189189,3.918918918918919,1.5405405405405406,0.8378378378378378,0.13513513513513514,1.5945945945945945,2.3783783783783785,18.972972972972972,12.78108108108108,ATL,37,2.6054981738495253,0.09088183487613836,3.8537443389335286,0.9090909090909091,0.053404789566390595,0.972972972972973,0.03372934077877301,3.918918918918919,0.1358542892478357,1.4161791406092394,0.6577221451860735,0.6143989917555007,0.5888018588614474
DeAndre Jordan,11.685135135135136,1.6216216216216217,2.4324324324324325,0.6197027027027027,0.0,0.0,0.0,0.32432432432432434,0.7837837837837838,0.11937837837837838,1.3243243243243243,3.2162162162162162,4.54054054054054,0.8108108108108109,0.2702702702702703,0.4594594594594595,0.7297297297297297,1.2162162162162162,3.5675675675675675,4.164864864864865,DEN,37,0.0,0.0,0.09356683710737765,0.977198697068404,0.06879944960440317,0.7297297297297298,0.061919504643962855,4.54054054054054,0.38527691778465767,1.4087513340448239,0.3027175782593739,0.6309148264984228,0.2975805526889118
DeMar DeRozan,35.815652173913044,8.08695652173913,16.608695652173914,0.48482608695652174,0.8913043478260869,2.717391304347826,0.3113695652173913,4.630434782608695,5.391304347826087,0.8378913043478261,0.5434782608695652,3.1956521739130435,3.739130434782609,3.6739130434782608,1.0869565217391304,0.45652173913043476,1.3478260869565217,1.9565217391304348,21.695652173913043,16.18695652173913,SAC,46,0.8461129489603024,0.02481659927850277,4.517327032136106,2.5375375375375375,0.10229281166016996,1.5434782608695652,0.04297508655545602,3.7391304347826084,0.10410866038786529,1.2984647410876917,0.6040723434133113,0.5700121084736468,0.5660121540808174
Dean Wade,22.827428571428573,2.085714285714286,5.114285714285714,0.41754285714285716,1.4857142857142858,4.257142857142857,0.37,0.37142857142857144,0.7142857142857143,0.21905714285714284,1.0,4.085714285714285,5.085714285714285,1.5714285714285714,0.8571428571428571,0.45714285714285713,0.3142857142857143,1.9428571428571428,6.0285714285714285,6.257142857142857,CLE,35,1.5751428571428572,0.06480073773147571,0.15646938775510202,3.793103448275862,0.06853924183136853,1.3142857142857143,0.05732372953169004,5.085714285714285,0.2218179099269745,1.156164383561644,0.26294145502579563,0.5501955671447197,0.2504797746928195
Deandre Ayton,30.39421052631579,6.7894736842105265,11.921052631578947,0.5745526315789473,0.15789473684210525,0.8421052631578947,0.10086842105263158,1.0,1.4736842105263157,0.29936842105263156,3.1315789473684212,7.184210526315789,10.31578947368421,1.631578947368421,0.8157894736842105,0.9736842105263158,1.6578947368421053,2.1578947368421053,14.736842105263158,13.38421052631579,POR,38,0.08494182825484764,0.005177859472893905,0.44117451523545703,0.9281437125748502,0.05350454788657036,1.7894736842105263,0.05868240735946426,10.31578947368421,0.33828681889573514,1.2259194395796849,0.4832668841367645,0.58389289735997,0.4665596575708935
Dejounte Murray,32.65032258064516,6.258064516129032,15.935483870967742,0.3911612903225806,1.6774193548387097,5.612903225806452,0.2765483870967742,3.2903225806451615,4.0,0.7620645161290323,0.5483870967741935,5.903225806451613,6.451612903225806,7.354838709677419,2.032258064516129,0.3870967741935484,3.4193548387096775,1.967741935483871,17.483870967741936,13.948387096774193,NOP,31,1.5522393340270553,0.05121840710753896,3.048258064516129,2.0898258478460128,0.22457301577920927,2.4193548387096775,0.07387270255895043,6.451612903225806,0.19699387349053443,1.0903238784952727,0.5338533971593483,0.4926287469778772,0.644721549159821
Delon Wright,15.56076923076923,0.8461538461538461,3.1538461538461537,0.22115384615384615,0.46153846153846156,1.8846153846153846,0.17857692307692308,0.34615384615384615,0.6153846153846154,0.125,0.5769230769230769,1.1923076923076923,1.7692307692307692,1.8461538461538463,0.8846153846153846,0.34615384615384615,0.5384615384615384,0.6538461538461539,2.5,2.9038461538461537,MIL,26,0.33654881656804736,0.029470995628468985,0.07692307692307693,2.8915662650602414,0.11788398251387594,1.2307692307692308,0.0785893216759173,1.7692307692307692,0.1129721499091311,0.7683215130023641,0.159634559654207,0.35975204781934916,0.25305761579645364
Deni Avdija,28.674693877551018,4.857142857142857,10.428571428571429,0.4513469387755102,1.510204081632653,4.387755102040816,0.3239591836734694,3.3877551020408165,4.36734693877551,0.7257346938775511,1.2040816326530612,5.224489795918367,6.428571428571429,3.36734693877551,1.0204081632653061,0.5510204081632653,2.489795918367347,2.2653061224489797,14.612244897959183,11.640816326530611,POR,49,1.421453561016243,0.05248375840449374,3.169535193669305,1.3002364066193852,0.11702459644245226,1.5714285714285714,0.05461147833981106,6.428571428571428,0.223410593208318,1.3878658654778058,0.5078158245623989,0.5891937262388702,0.5157309427217794
Dennis Schröder,29.79212765957447,5.127659574468085,12.25531914893617,0.41374468085106386,2.021276595744681,5.638297872340425,0.3609148936170213,2.148936170212766,2.5531914893617023,0.6035531914893617,0.2978723404255319,2.3404255319148937,2.6382978723404253,5.468085106382978,1.0851063829787233,0.14893617021276595,2.276595744680851,2.617021276595745,14.425531914893616,10.340425531914894,BRK,47,2.034945676776822,0.06761902728249806,1.5409868718877322,2.300805729632945,0.18292726328002104,1.2340425531914891,0.041283195604051436,2.6382978723404253,0.08826062508452377,1.1675563974513519,0.4825863210266703,0.5371147904618553,0.5237271607838113
Dereck Lively,24.14,3.6,5.16,0.70084,0.0,0.0,0.0,1.48,2.4,0.45064,3.08,4.68,7.76,2.48,0.64,1.6,1.28,2.88,8.68,10.764000000000001,DAL,25,0.0,0.0,1.0815359999999998,1.797101449275362,0.1023102310231023,2.24,0.09240924092409242,7.76,0.3201320132013201,1.6501901140684412,0.35808580858085803,0.6926268751994893,0.3092409240924092
Derrick Jones,24.627586206896552,3.9310344827586206,7.827586206896552,0.5237931034482759,1.103448275862069,2.8275862068965516,0.386,1.0344827586206897,1.1724137931034482,0.45689655172413796,1.1724137931034482,2.1724137931034484,3.3448275862068964,0.9310344827586207,1.3103448275862069,0.3448275862068966,1.0,2.0689655172413794,10.0,7.886206896551724,LAC,29,1.091448275862069,0.04462418072793194,0.5356718192627824,0.8463949843260187,0.037651652489192576,1.6551724137931034,0.06693627109189791,3.344827586206897,0.1352670478315437,1.2614180078294912,0.40440663784688324,0.5957027237993507,0.37785525031376377
Derrick Jones Jr.,26.015499999999996,4.55,8.4,0.5458999999999999,0.95,2.85,0.25415,1.1,1.6,0.41665,1.65,2.55,4.2,0.85,1.05,0.45,0.9,1.95,11.15,9.09,LAC,20,0.7243275,0.03637686431429611,0.6666400000000001,0.85,0.03254772070226494,1.5,0.05743715418046755,4.199999999999999,0.16082403170530912,1.311764705882353,0.4269495127414754,0.6090233777583569,0.38306752694759827
Derrick White,33.615306122448985,5.530612244897959,12.53061224489796,0.43989795918367347,3.3469387755102042,8.816326530612244,0.38181632653061226,1.6938775510204083,2.061224489795918,0.6006734693877551,0.9387755102040817,3.2653061224489797,4.204081632653061,4.142857142857143,0.8775510204081632,1.163265306122449,1.5510204081632653,1.8979591836734695,16.102040816326532,13.314285714285713,BOS,49,3.3662174094127444,0.09927060318997608,1.2381228654727197,2.509270704573548,0.12287763687539723,2.0408163265306123,0.06053085560364395,4.204081632653061,0.12469356254350653,1.2748424624333496,0.4775884507127508,0.5969223320068393,0.44456281589540264
Desmond Bane,30.06875,6.825,13.7,0.489325,2.15,5.6,0.359775,2.125,2.475,0.651675,0.95,4.725,5.675,5.45,1.2,0.425,2.475,2.35,17.925,14.905000000000001,MEM,40,2.0147399999999998,0.07126579656101097,1.6128956250000002,2.116504854368932,0.18065050756163248,1.625,0.05386368344727573,5.675,0.18810855603894755,1.298913043478261,0.5941578620261031,0.6039827481636229,0.5722477729438574
Devin Booker,37.18152173913043,8.630434782608695,19.02173913043478,0.44447826086956527,2.652173913043478,7.782608695652174,0.3090652173913044,6.5,7.282608695652174,0.8726304347826087,0.9347826086956522,3.0869565217391304,4.021739130434782,6.695652173913044,1.0869565217391304,0.2608695652173913,2.6956521739130435,2.391304347826087,26.41304347826087,20.121739130434783,PHO,46,2.405333648393195,0.07113910026531385,6.355025992438564,2.3950233281493003,0.17959707280095633,1.3478260869565217,0.03615265751188081,4.021739130434782,0.10787486515641855,1.3813096862210097,0.7084754657570193,0.5928564457890115,0.6684742995422607
Devin Carter,9.87,1.1875,3.8125,0.22899999999999998,0.5,1.9375,0.16475,0.8125,1.125,0.328125,0.375,2.125,2.5,1.3125,0.3125,0.1875,0.5,0.875,3.6875,2.78125,SAC,16,0.31920312500000003,0.050150451354062195,0.369140625,2.1875,0.13164493480441325,0.5,0.050150451354062195,2.5,0.250752256770311,0.9424920127795527,0.36985957873620867,0.42312105565117614,0.482196589769308
Devin Vassell,30.351764705882353,6.117647058823529,14.117647058823529,0.43208823529411766,2.323529411764706,6.5,0.35502941176470587,1.588235294117647,2.1176470588235294,0.5086764705882354,0.6470588235294118,2.9705882352941178,3.6176470588235294,3.0,1.1764705882352942,0.5,1.588235294117647,1.588235294117647,16.147058823529413,11.24705882352941,SAS,34,2.307691176470588,0.07630196260237986,1.0771972318339103,1.7770034843205575,0.09851645804357904,1.6764705882352942,0.05505331478905888,3.6176470588235294,0.11879925822902179,1.135705419942077,0.530250347705146,0.5346916514083135,0.5463606861381548
Dillon Brooks,32.31104166666667,4.958333333333333,11.833333333333334,0.40710416666666666,2.3541666666666665,6.083333333333333,0.36335416666666664,1.3125,1.5625,0.4620625,1.2083333333333333,2.5833333333333335,3.7916666666666665,1.4791666666666667,0.7916666666666666,0.22916666666666666,1.0416666666666667,3.5208333333333335,13.583333333333334,8.341666666666667,HOU,48,2.210404513888889,0.07263471167876173,0.72197265625,1.2956204379562042,0.045637739196390116,1.0208333333333333,0.031496467896100215,3.791666666666667,0.11698688075694368,1.1382681564245811,0.4190958585358642,0.5402717931720251,0.4184530734767601
Dillon Jones,8.90125,0.75,2.375,0.1713125,0.21875,1.28125,0.07290625,0.34375,0.59375,0.16146875,0.625,1.40625,2.03125,0.90625,0.1875,0.09375,0.40625,1.0,2.0625,1.540625,OKC,32,0.0934111328125,0.024302180252742677,0.0958720703125,1.7901234567901236,0.10068046104707681,0.28125,0.03124566032495487,2.03125,0.2256631023468963,0.8333333333333333,0.22913484238300239,0.38389948813401586,0.3380086099152896
Domantas Sabonis,35.98520833333333,7.9375,13.25,0.6126666666666667,1.125,2.4375,0.44756250000000003,3.3958333333333335,4.416666666666667,0.6891458333333333,4.0,10.270833333333334,14.270833333333334,6.333333333333333,0.625,0.4375,3.0208333333333335,3.5416666666666665,20.395833333333332,20.695833333333333,SAC,48,1.09093359375,0.031176209088442285,3.0437274305555557,2.029372496662216,0.17551051042382323,1.0625,0.029444197472417714,14.270833333333334,0.3954759856589438,1.5277777777777777,0.5652131240293518,0.66900830964356,0.5047543718859875
Dominick Barlow,7.940666666666667,1.1333333333333333,2.533333333333333,0.27593333333333336,0.26666666666666666,0.7333333333333333,0.2,0.26666666666666666,0.5333333333333333,0.13333333333333333,0.26666666666666666,1.2666666666666666,1.5333333333333334,0.2,0.2,0.4666666666666667,0.06666666666666667,0.6,2.8,2.3,ATL,15,0.14666666666666667,0.03316474587513473,0.07111111111111111,1.2,0.02487355940635105,0.6666666666666667,0.08291186468783684,1.5333333333333332,0.19069728878202472,1.0632911392405062,0.34822983168891464,0.49680624556423,0.3525412486526822
Donovan Clingan,16.061315789473685,2.1052631578947367,4.026315789473684,0.5282631578947369,0.15789473684210525,0.5789473684210527,0.1403421052631579,0.6578947368421053,1.0,0.2653684210526316,2.6578947368421053,3.789473684210526,6.447368421052632,0.7368421052631579,0.42105263157894735,1.5,1.1578947368421053,2.5789473684210527,5.026315789473684,5.707894736842105,POR,38,0.08125069252077563,0.009769918421181181,0.2653684210526316,0.5857740585774057,0.04559295263217884,1.9210526315789473,0.11886734079103771,6.447368421052632,0.39893833553156494,1.2181122448979593,0.3110090697409343,0.5564619508215826,0.3480044941624737
Donovan Mitchell,31.306122448979593,8.448979591836734,18.73469387755102,0.4492857142857143,3.673469387755102,9.326530612244898,0.3879387755102041,3.4489795918367347,4.1020408163265305,0.7393877551020408,0.6530612244897959,3.693877551020408,4.346938775510204,4.73469387755102,1.4285714285714286,0.20408163265306123,2.0,2.0408163265306123,24.020408163265305,17.659183673469386,CLE,49,3.61812286547272,0.11696666450061731,3.0329987505206164,2.2546161321671523,0.1507570342452401,1.6326530612244898,0.05198518422249659,4.346938775510204,0.13841055299239716,1.2753277711561382,0.764832022873481,0.5833143355568992,0.7176814607836766
Donte DiVincenzo,26.429250000000003,3.7,9.325,0.383875,2.575,6.975,0.354875,1.025,1.25,0.416675,0.575,3.1,3.675,3.6,1.2,0.175,1.775,1.55,11.0,8.6425,MIN,40,2.475253125,0.09706267610279219,0.52084375,1.9200000000000002,0.1356992753281755,1.375,0.051829584326733694,3.675,0.13852634356417912,1.16710875331565,0.41463667461386955,0.5541561712846347,0.43913793265923456
Dorian Finney-Smith,27.049142857142858,3.1714285714285713,6.771428571428571,0.4548857142857143,2.0,4.685714285714286,0.3955142857142857,0.5428571428571428,0.8285714285714286,0.17414285714285715,1.2571428571428571,2.6,3.857142857142857,1.3142857142857143,0.8857142857142857,0.34285714285714286,0.8571428571428571,2.4857142857142858,8.885714285714286,7.154285714285715,BRK,35,1.8532669387755103,0.07366715076508597,0.14428979591836735,1.3731343283582091,0.048409841931342214,1.2285714285714286,0.04525267832712424,3.857142857142857,0.14207236218980868,1.2931392931392933,0.32729262697059625,0.6182656753210608,0.29441602997200644
Doug McDermott,8.389354838709677,1.1612903225806452,2.7419354838709675,0.25990322580645164,1.0,2.3225806451612905,0.2713225806451613,0.0967741935483871,0.16129032258064516,0.03764516129032258,0.06451612903225806,0.4838709677419355,0.5483870967741935,0.12903225806451613,0.12903225806451613,0.03225806451612903,0.16129032258064516,0.8709677419354839,3.4193548387096775,1.8612903225806452,SAC,31,0.630168574401665,0.11779458144925335,0.006071800208116545,0.49382716049382713,0.015199300832161722,0.16129032258064516,0.018999126040202152,0.5483870967741935,0.06459702853668732,1.203178206583428,0.40278147205228565,0.5971830985915494,0.3503438841813276
Draymond Green,28.151081081081077,2.945945945945946,7.0,0.40035135135135136,1.2972972972972974,3.6486486486486487,0.3221081081081081,1.1891891891891893,2.0,0.4126756756756757,0.9459459459459459,5.0,5.945945945945946,5.513513513513513,1.0810810810810811,1.0810810810810811,2.4054054054054053,3.081081081081081,8.378378378378379,8.554054054054054,GSW,37,1.1752593133674214,0.04592027092959849,0.8253513513513514,2.2006472491909386,0.19516115145079357,2.1621621621621623,0.07653378488266416,5.945945945945946,0.2104679084273264,1.1800532927293492,0.2965684164203236,0.5282710200742988,0.36407121468683334
Drew Eubanks,15.087692307692306,2.3333333333333335,3.8205128205128207,0.6050512820512821,0.07692307692307693,0.1282051282051282,0.07692307692307693,0.9230769230769231,1.4615384615384615,0.3760769230769231,1.0769230769230769,3.3846153846153846,4.461538461538462,1.1538461538461537,0.2564102564102564,0.8205128205128205,0.7948717948717948,1.205128205128205,5.666666666666667,5.841025641025642,UTA,39,0.009861932938856016,0.005064829821717991,0.5496508875739645,1.2893982808022924,0.07597244732576985,1.0769230769230769,0.07090761750405188,4.461538461538462,0.2937601296596435,1.4453891432308699,0.373109130199892,0.6277339089927854,0.3462317666126418
Drew Peterson,9.042142857142858,0.8571428571428571,1.7857142857142858,0.40950000000000003,0.5714285714285714,1.3571428571428572,0.3071428571428571,0.42857142857142855,0.5,0.17857142857142858,0.35714285714285715,1.5714285714285714,1.9285714285714286,0.7857142857142857,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.8571428571428571,2.7142857142857144,2.5928571428571425,BOS,14,0.4168367346938775,0.06250488319399952,0.08928571428571429,1.7187499999999998,0.08594421439174935,0.2857142857142857,0.03125244159699976,1.9285714285714286,0.21095398077974842,1.4393939393939392,0.2968981951714978,0.660180681028492,0.25845769200718804
Dru Smith,19.15857142857143,2.2142857142857144,4.357142857142857,0.4376428571428571,1.1428571428571428,2.142857142857143,0.3868571428571429,0.7142857142857143,0.9285714285714286,0.1762142857142857,0.8571428571428571,1.7142857142857142,2.5714285714285716,1.6428571428571428,1.5,0.42857142857142855,1.2142857142857142,2.142857142857143,6.285714285714286,6.028571428571429,MIA,14,0.8289795918367348,0.05934277872561381,0.16362755102040816,1.25,0.08530524441806986,1.9285714285714286,0.10014093909947332,2.571428571428571,0.13352125213263108,1.4102564102564104,0.326385282990876,0.6526253337288639,0.31051108968177427
Duncan Robinson,24.245625,3.8333333333333335,9.166666666666666,0.39970833333333333,2.4791666666666665,6.583333333333333,0.3684375,0.7083333333333334,0.7916666666666666,0.298625,0.2708333333333333,2.0625,2.3333333333333335,2.5833333333333335,0.5625,0.10416666666666667,1.125,2.0,10.854166666666666,7.264583333333333,MIA,48,2.4255468749999998,0.10183212247238123,0.2364114583333333,2.108843537414966,0.10611078308046448,0.6666666666666666,0.02738342789173277,2.3333333333333335,0.0958419976210647,1.1713129496402879,0.44583643536227413,0.5673897891618749,0.437039509152055
Duop Reath,5.329199999999999,0.76,2.0,0.29736,0.44,1.4,0.19335999999999998,0.32,0.4,0.10668,0.36,0.52,0.88,0.24,0.0,0.08,0.16,0.6,2.28,1.3840000000000001,POR,25,0.27070399999999994,0.08104324762395934,0.042672,0.923076923076923,0.044205407794886915,0.08,0.014735135931628972,0.88,0.16208649524791868,1.0857142857142856,0.4199513740514257,0.5121293800539083,0.430265969203566
